sampledate,EpiTemp,HypoTemp,Strat,Therm,EpiV,HypV,Discharge,PLoad,ObsPepi,MM_Pepi
1995-05-09,8.56402663573911,8.56398227619142,False,1.0,56777379.32032001,447462223.87968004,1290796.7327999999,542743.3282468981,0.086,0.086
1995-05-10,8.80308635163717,8.68876034055666,False,1.0,56777379.32032001,447462223.87968004,1375703.7408,608944.5053242272,0.08564285714285713,0.08770957630028915
1995-05-11,8.98495826877842,8.96078943816406,False,1.0,56777379.32032001,447462223.87968004,1367228.16,605870.6986368748,0.08528571428571428,0.0882755883069308
1995-05-12,9.23487908632406,8.99607169807636,False,1.0,56777379.32032001,447462223.87968004,1334808.4608,576757.523089633,0.08492857142857142,0.08846167906952465
1995-05-13,9.71497609115841,9.28447628876062,False,1.0,56777379.32032001,447462223.87968004,1347032.9376,576705.317466096,0.08457142857142856,0.08845923020113146
1995-05-14,9.81394412304997,9.69108037472456,False,1.0,56777379.32032001,447462223.87968004,1312591.3920000002,552806.9898399937,0.08421428571428571,0.08860604198598153
1995-05-15,10.1428843399266,10.0405838561416,False,1.0,56777379.32032001,447462223.87968004,1265882.9472,526551.9695055389,0.08385714285714285,0.08863276327527948
1995-05-16,10.6241625235133,10.2915411446566,False,1.0,56777379.32032001,447462223.87968004,1246201.5456,516444.8880738124,0.08349999999999999,0.08862495443527817
1995-05-17,11.0071358760712,10.7019940494359,False,1.0,56777379.32032001,447462223.87968004,1221830.6112,507086.4558659154,0.08314285714285714,0.08868449975261875
1995-05-18,11.3016107716428,11.109142790593,False,1.0,56777379.32032001,447462223.87968004,1164083.616,481966.161093216,0.08278571428571428,0.08875168624627147
1995-05-19,11.6103018818647,11.3218822012375,False,1.0,56777379.32032001,447462223.87968004,855127.4976000001,354425.5751268182,0.08242857142857143,0.0887299976977624
1995-05-20,11.9889490286821,11.4672407035932,False,1.0,56777379.32032001,447462223.87968004,812751.8400000001,335760.94823403744,0.08207142857142857,0.08818259047059701
1995-05-21,12.1048363019617,11.72481557157,False,1.0,56777379.32032001,447462223.87968004,1047584.1888,430975.581544535,0.08171428571428571,0.0881113809652811
1995-05-22,12.1427711220859,11.9237264519462,False,1.0,56777379.32032001,447462223.87968004,1005402.5856,413114.23342326534,0.08135714285714286,0.08860822878962657
1995-05-23,12.3597132232473,12.1248183461094,False,1.0,56777379.32032001,447462223.87968004,914623.92,378740.21721066145,0.081,0.08857958267510084
1995-05-24,12.3837219033548,12.3197934444752,False,1.0,56777379.32032001,447462223.87968004,897469.5455999998,371038.9121961753,0.0805,0.08847048762467169
1995-05-25,12.5912070189237,12.3606300168603,False,1.0,56777379.32032001,447462223.87968004,957237.0048,394144.2141186355,0.08,0.08848133453413251
1995-05-26,13.0100015539259,12.5000535816787,False,1.0,56777379.32032001,447462223.87968004,1022346.4896000001,430927.12955369666,0.0795,0.08861819469820954
1995-05-27,13.0931754036346,12.5084997530164,False,1.0,56777379.32032001,447462223.87968004,1157881.2192000002,512658.1268525779,0.079,0.08885256570520612
1995-05-28,12.8874591840903,12.8505582905171,False,1.0,56777379.32032001,447462223.87968004,1283862.4416,596556.0644469755,0.0785,0.08942032739670952
1995-05-29,13.0941718940714,12.9030321975102,False,1.0,56777379.32032001,447462223.87968004,1181896.9631999999,552210.840715801,0.078,0.09009098375389056
1995-05-30,13.4250638006069,13.1718042667562,False,1.0,56777379.32032001,447462223.87968004,1010902.5503999998,470646.83229457244,0.0775,0.0900079231354431
1995-05-31,13.7476441593584,13.4253851276267,False,1.0,56777379.32032001,447462223.87968004,969414.4800000001,439414.58807328105,0.077,0.08969249084725535
1995-06-01,14.4460595289423,13.4260095486941,True,2.1473352545575546,94897893.32224005,409341709.87776,1082050.4448,477204.925043255,0.0765,0.08927789234134749
1995-06-02,14.6131717432926,13.4263945353851,True,9.681491015727495,311887321.7672961,192352281.432704,941172.1343999999,411867.73106345086,0.076,0.09036506550748404
1995-06-03,15.1640300722447,13.4266262798623,True,9.43916057363756,304338854.907392,199900748.29260802,901400.4863999999,392082.4070816602,0.0755,0.08900375813415966
1995-06-04,15.7514844770862,13.4268240828633,True,9.769829304245334,314403477.387264,189836125.81273603,985019.0112,425237.6389704711,0.075,0.08792187373411134
1995-06-05,16.5099569802653,13.4269830841993,True,10.028434573945155,319435788.6272,184803814.57280004,952701.6096000001,409750.0628071795,0.0745,0.08671916038669844
1995-06-06,16.9405566157589,13.4271733391764,True,10.05876262683006,321861181.118592,182378422.08140805,965757.9456,417196.1161216771,0.074,0.08536121232516948
1995-06-07,17.2658678915961,13.4273821850616,True,9.750204111889834,314403477.387264,189836125.81273603,559397.232,243789.74421497565,0.07153333333333332,0.08384056988528817
1995-06-08,18.2473229991743,13.4275256893662,True,9.770947131607006,314403477.387264,189836125.81273603,945001.0368,409032.6327017165,0.06906666666666667,0.08219691997012646
1995-06-09,18.7744591285657,13.4276158545965,True,9.793067045198937,314403477.387264,189836125.81273603,652683.7440000001,281605.3964261885,0.06659999999999999,0.08063716602360774
